company,job_title,job_location,job_duration,date_posted,url
New York Times,HRIS Operations Analyst,"Norfolk, VA",FULL_TIME,2022-05-12,https://nytimes.wd5.myworkdayjobs.com/en-US/NYT/job/Norfolk-VA/HRIS-Analyst-I_REQ-011336
New York Times,"Lead Product Designer, Design System & Accessibility","New York, NY",FULL_TIME,2022-05-12,https://nytimes.wd5.myworkdayjobs.com/en-US/NYT/job/New-York-NY/Lead-Product-Designer_REQ-011756-1
New York Times,"Head of Industry, Finance","New York, NY",FULL_TIME,2022-05-12,https://nytimes.wd5.myworkdayjobs.com/en-US/NYT/job/New-York-NY/Head-of-Industry--Finance_REQ-012572-1
New York Times,Executive Assistant,"New York, NY",FULL_TIME,2022-05-11,https://nytimes.wd5.myworkdayjobs.com/en-US/NYT/job/New-York-NY/Executive-Assistant_REQ-012570
New York Times,"Research Lead, Engagement Audience Insights","New York, NY",FULL_TIME,2022-05-11,https://nytimes.wd5.myworkdayjobs.com/en-US/NYT/job/New-York-NY/Research-Lead--Engagement-Audience-Insights_REQ-012569
New York Times,"Senior Program Manager, Risk and Compliance","New York, NY",FULL_TIME,2022-05-11,https://nytimes.wd5.myworkdayjobs.com/en-US/NYT/job/New-York-NY/Senior-Program-Manager--Risk-and-Compliance_REQ-012568
New York Times,Senior Mobile QA Engineer,"New York, NY",FULL_TIME,2022-05-11,https://nytimes.wd5.myworkdayjobs.com/en-US/NYT/job/New-York-NY/Senior-Mobile-QA-Engineer_REQ-012555-1
New York Times,Contracts Manager,"New York, NY",FULL_TIME,2022-05-10,https://nytimes.wd5.myworkdayjobs.com/en-US/NYT/job/New-York-NY/Contracts-Manager_REQ-012557
New York Times,Messaging Tools Software Engineer,"New York, NY",FULL_TIME,2022-05-10,https://nytimes.wd5.myworkdayjobs.com/en-US/NYT/job/New-York-NY/Messaging-Tools-Software-Engineer_REQ-012520-1
New York Times,Customer Support Specialist,"New York, NY",FULL_TIME,2022-05-10,https://nytimes.wd5.myworkdayjobs.com/en-US/NYT/job/New-York-NY/Customer-Support-Specialist_REQ-012550-1
New York Times,"Product Designer, Core Platforms","New York, NY",FULL_TIME,2022-05-10,https://nytimes.wd5.myworkdayjobs.com/en-US/NYT/job/New-York-NY/Product-Designer--Core-Platforms_REQ-012153-1
New York Times,Client Coordinator,"New York, NY",FULL_TIME,2022-05-10,https://nytimes.wd5.myworkdayjobs.com/en-US/NYT/job/New-York-NY/Client-Coordinator_REQ-012546-1
New York Times,"HR Business Partner, Global Advertising","New York, NY",FULL_TIME,2022-05-09,https://nytimes.wd5.myworkdayjobs.com/en-US/NYT/job/New-York-NY/HRBP--Global-Advertising_REQ-012085
New York Times,"Senior Technical Product Manager, Cloud","New York, NY",FULL_TIME,2022-05-09,https://nytimes.wd5.myworkdayjobs.com/en-US/NYT/job/New-York-NY/Senior-Technical-Product-Manager--Cloud-Platforms--Delivery-Engineering_REQ-010599-2
